,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Nigeria,Total market,USD,,,,,   145 891 417,   192 510 661,   162 817 049,   148 935 435,   191 636 241,   234 140 052,   225 194 775,   212 170 255,   188 986 130,   143 275 146,   111 148 425,   113 955 740,   134 968 944,   178 952 135,   225 923 373,   273 462 647,   230 585 552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   48 527 494,   47 480 888,   46 852 041,   46 118 914,   45 889 688,   37 872 363,   30 213 368,   29 274 364,   29 958 460,   27 623 380,   26 352 949,   27 100 207,   27 647 170,   28 150 423,   28 787 458,   29 368 075,   30 470 337,   32 316 805,   34 637 771,   37 544 030,   40 746 814,   42 970 500,   45 413 162,   49 394 467,   52 240 226,   54 646 278,   57 933 452,   60 972 397,   64 215 419,   67 068 342,   69 561 362,   72 117 077,   75 296 979,   58 028 167,   47 807 884,   46 020 589,   35 596 906,   30 180 333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Rwanda,MTN,USD,,,,,,   6 465 815,   5 770 297,   5 928 353,   3 704 093,   1 860 061,   3 545 780,   5 285 200,   6 738 474,   5 593 817,   5 157 356,   4 268 164,   3 092 339,   2 170 711,   2 852 427,   3 696 238,   4 218 351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   1 609 210,   1 723 339,   1 732 568,   1 669 637,   1 511 776,   1 410 045,   1 352 787,   1 322 718,   1 319 525,   1 309 976,   1 287 892,   1 240 657,   1 180 579,   1 103 556,   1 024 525,    962 783,    892 031,    829 893,    715 636,    658 556,    580 372,    492 844,    528 816,    568 674,    614 819,    627 714,    736 614,    869 937,    887 472,    894 245,    924 972,    986 000,   1 034 413,   1 054 861,   1 054 636,   1 063 259,   1 047 812,   1 031 554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,incumbent,None,MTN,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : incumbent.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Rwanda,Liquid Intelligent Technologies (Liquid Home),USD,,,,,,   10 390 214,   9 186 698,   9 350 125,   13 295 226,   12 609 446,   7 996 246,   5 356 343,   3 033 812,   2 379 474,   3 330 137,   3 887 617,   4 040 803,   5 805 609,   7 805 127,   8 011 794,   7 879 029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    838 183,    858 614,    735 947,    606 471,    600 142,    603 853,    600 796,    574 058,    675 942,    821 863,    875 436,    951 728,    985 424,    943 708,    962 053,    995 564,   1 001 591,   1 014 885,   1 001 804,   1 021 762,   1 205 676,   1 276 298,   1 522 883,   1 794 488,   1 859 654,   1 917 012,   1 989 928,   2 035 619,   2 040 150,   2 009 891,   1 942 619,   2 017 664,   2 090 504,   2 031 709,   1 928 851,   1 829 296,   1 759 862,   1 763 988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Rwanda,Broadband Systems Corporation,USD,,,,,,     0,     0,     0,   2 192 421,   5 059 098,   4 494 845,   4 161 849,   6 047 646,   4 819 466,   4 271 732,   4 470 554,   4 058 077,   3 335 843,   2 307 786,   1 834 144,   1 477 264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   1 470 525,   1 706 239,   1 533 048,   1 340 029,   1 282 493,   1 227 568,   1 184 973,   1 127 097,   1 085 831,   1 065 225,   1 039 092,   1 081 056,   1 136 335,   1 132 937,   1 113 755,   1 087 787,   1 057 416,   1 005 430,    990 857,   1 004 765,    961 029,    865 132,    790 940,    721 029,    648 256,    590 473,    552 666,    517 891,    491 679,    470 036,    447 907,    425 639,    399 376,    383 295,    359 480,    336 347,    317 689,    306 070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Rwanda,GVA Rwanda,USD,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,    408 672,   2 358 243,   4 494 581,   5 789 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,    37 101,    131 349,    237 789,    359 378,    501 084,    666 352,    825 303,    946 650,   1 038 639,   1 154 451,   1 343 756,   1 429 583,   1 400 302,   1 441 092,   1 499 510,   1 575 827,   1 728 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Rwanda,other operators,USD,,,,,,   1 832 934,   1 721 625,   1 856 992,   2 095 645,   1 982 302,   1 360 242,   1 313 174,   2 440 198,   2 393 567,   1 948 483,   2 226 537,   2 311 741,   2 188 313,   3 476 809,   3 473 484,   3 676 932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    603 301,    623 222,    584 660,    627 871,    627 272,    637 216,    598 706,    532 460,    523 592,    505 880,    489 535,    430 850,    426 443,    494 101,    622 760,    678 212,    620 911,    580 329,    562 888,    548 524,    475 759,    512 294,    555 972,    642 554,    793 208,    872 910,    910 599,    898 342,    873 306,    836 368,    837 054,    924 365,    918 388,    901 161,    910 027,    937 549,   1 009 628,   1 129 966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : n/a.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Rwanda,Total market,USD,,,,,,   18 688 964,   16 678 621,   17 135 470,   21 287 386,   21 510 907,   17 397 113,   16 116 566,   18 260 130,   15 186 323,   14 707 707,   14 852 873,   13 502 960,   13 909 149,   18 800 392,   21 510 241,   23 040 676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   4 521 218,   4 911 415,   4 586 223,   4 244 008,   4 021 683,   3 878 683,   3 737 262,   3 556 333,   3 604 891,   3 702 945,   3 691 954,   3 704 291,   3 728 781,   3 674 302,   3 723 092,   3 724 346,   3 571 950,   3 430 537,   3 271 186,   3 233 607,   3 222 836,   3 183 668,   3 529 959,   3 964 533,   4 275 317,   4 509 194,   4 856 159,   5 147 092,   5 239 258,   5 249 179,   5 307 005,   5 697 424,   5 872 264,   5 771 328,   5 694 086,   5 665 961,   5 710 818,   5 960 066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,Telkom,USD,,,,,   306 722 927,   347 640 407,   428 903 809,   525 359 663,   555 474 208,   485 136 709,   399 762 120,   367 444 061,   342 738 338,   290 149 677,   265 518 549,   225 383 204,   171 757 362,   162 974 510,   222 720 131,   244 764 651,   239 722 394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   89 825 463,   89 552 024,   85 327 866,   77 427 206,   74 345 360,   72 919 117,   71 383 925,   70 965 168,   69 403 941,   67 905 312,   64 075 600,   63 953 756,   67 543 768,   61 003 417,   51 765 450,   46 230 913,   40 974 211,   42 918 018,   43 567 667,   44 253 184,   40 722 110,   37 459 477,   39 830 314,   45 057 337,   50 489 797,   54 737 288,   58 145 520,   59 016 710,   60 814 062,   62 308 952,   60 445 300,   60 914 412,   62 513 651,   59 399 560,   58 243 374,   59 511 365,   59 577 339,   59 781 715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,incumbent,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : incumbent.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,MWEB,USD,,,,,     0,     0,     0,     0,     0,     0,   77 308 598,   183 481 730,   221 637 250,   229 677 712,   250 152 390,   201 992 926,   147 724 151,   134 140 231,   145 932 654,   156 031 943,   192 968 444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   54 496 631,   56 069 027,   56 441 915,   53 384 620,   54 075 640,   56 361 016,   58 587 372,   60 713 525,   62 050 082,   63 405 352,   62 498 926,   62 135 370,   62 562 929,   54 851 547,   45 829 675,   40 109 886,   35 269 677,   37 153 667,   37 783 748,   37 482 838,   34 311 872,   31 605 896,   32 712 822,   35 492 633,   37 085 758,   37 066 322,   36 492 219,   35 269 406,   36 266 024,   38 516 786,   39 170 481,   41 615 249,   46 521 428,   47 624 274,   48 183 859,   50 311 070,   51 065 155,   51 343 648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,Liquid Intelligent Technologies,USD,,,,,     0,   14 681 210,   32 860 792,   39 501 235,   44 330 351,   44 305 095,   41 745 486,   41 237 035,   48 420 024,   45 727 416,   47 342 622,   45 740 575,   21 222 589,   10 500 071,   14 494 089,   15 972 600,   17 012 014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   11 198 096,   13 267 235,   13 164 242,   10 648 138,   10 538 827,   11 104 645,   11 837 819,   12 281 782,   12 011 276,   11 984 830,   11 663 477,   11 663 701,   12 445 473,   11 915 549,   10 977 720,   10 403 022,   8 828 997,   6 294 347,   3 559 528,   2 610 178,   2 492 503,   2 399 875,   2 614 121,   2 998 868,   3 384 294,   3 607 506,   3 745 967,   3 740 725,   3 822 308,   3 962 890,   3 934 044,   4 215 278,   4 339 726,   4 203 552,   4 163 169,   4 294 417,   4 419 475,   4 511 299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,Rain,USD,,,,,     0,     0,     0,   3 799 319,   10 827 314,   15 523 536,   17 859 749,   20 293 614,   19 419 028,   16 902 742,   20 559 347,   21 417 876,   19 299 207,   18 626 749,   24 196 096,   24 961 954,   46 092 344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   5 264 788,   5 186 324,   4 762 395,   4 215 492,   4 065 892,   4 133 635,   4 220 540,   4 483 381,   4 734 181,   5 042 164,   5 238 156,   5 557 404,   5 922 150,   5 555 375,   5 038 593,   4 912 307,   4 813 140,   4 852 642,   4 776 240,   4 856 013,   4 561 177,   4 305 336,   4 595 027,   5 170 777,   5 761 136,   6 086 431,   6 258 316,   6 074 110,   5 958 151,   6 076 622,   6 164 190,   6 694 291,   7 959 331,   9 500 530,   12 163 020,   16 133 943,   20 044 460,   23 577 672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,Vox Telecom,USD,,,,,     0,     0,     0,     0,     0,   1 617 708,   5 362 430,   9 932 079,   15 015 131,   24 989 650,   34 482 258,   40 549 576,   42 101 792,   32 353 629,   40 369 635,   53 516 748,   59 569 228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   2 948 581,   3 399 911,   4 035 368,   4 361 713,   5 010 097,   5 925 539,   6 742 540,   7 404 007,   7 871 226,   8 428 323,   8 781 629,   9 426 065,   10 453 953,   10 270 619,   9 783 326,   9 923 437,   10 070 685,   10 469 558,   10 571 594,   10 978 884,   9 230 592,   7 744 235,   7 485 153,   7 897 539,   8 776 314,   9 672 657,   10 639 925,   11 191 187,   12 089 010,   13 201 112,   13 644 849,   14 396 316,   15 255 032,   14 902 014,   14 666 913,   14 712 020,   14 490 489,   14 138 215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,Multichoice,USD,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satellite operator,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : satellite operator.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,Vodacom,USD,,,,,     0,   1 056 244,   3 482 614,   6 988 729,   10 100 181,   12 148 784,   13 003 504,   15 254 256,   19 948 326,   31 570 271,   58 128 678,   82 703 598,   92 834 483,   103 595 959,   144 817 783,   147 717 862,   165 798 142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   4 124 264,   4 740 406,   5 145 219,   5 633 089,   6 140 357,   7 128 491,   8 216 082,   10 259 560,   11 470 886,   13 055 814,   14 827 458,   18 924 057,   22 443 343,   18 766 015,   19 049 361,   22 129 850,   23 858 868,   20 628 099,   22 191 463,   26 110 025,   25 924 145,   20 968 038,   24 686 665,   32 464 143,   38 886 374,   32 522 343,   34 883 706,   38 279 160,   39 958 668,   32 986 438,   34 578 777,   39 941 751,   43 886 269,   36 342 706,   38 996 057,   46 522 433,   50 537 137,   44 250 083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,MTN,USD,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,    81 911,    744 966,   1 145 465,   3 526 087,   8 907 716,   13 263 864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,    75 811,    150 972,    170 910,    194 774,    227 447,    242 618,    251 817,    293 124,    359 355,    435 079,    719 547,   1 081 454,   1 265 154,   1 540 631,   2 046 751,   2 461 755,   2 780 761,   3 042 142,   3 151 458,   3 380 974,   3 653 094,   3 783 643,   3 963 508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altnet,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : altnet.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,other operators,USD,,,,,  1 246 565 328,  1 113 714 160,  1 422 827 250,  1 619 099 248,  1 791 393 595,  1 811 306 322,  1 438 737 711,  1 050 810 922,   544 397 829,   364 690 168,   315 270 173,   200 949 568,   150 406 122,   157 333 773,   202 347 461,   208 455 211,   277 228 393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   185 991 763,   143 708 586,   120 119 721,   100 405 142,   93 079 026,   91 291 986,   90 367 789,   89 313 194,   85 164 183,   81 826 365,   76 908 276,   70 980 531,   62 196 965,   51 807 794,   45 397 790,   42 601 111,   39 179 609,   37 451 269,   35 680 282,   38 106 625,   36 339 068,   34 811 741,   39 728 140,   46 634 365,   54 271 993,   52 560 078,   48 999 279,   46 626 941,   47 365 660,   49 354 083,   52 387 816,   58 491 000,   64 786 713,   66 055 613,   69 995 160,   75 729 821,   67 789 753,   71 103 064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : n/a.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,South Africa,Total market,USD,,,,,  1 553 288 255,  1 477 092 021,  1 888 074 464,  2 194 748 194,  2 412 125 649,  2 370 038 156,  1 993 779 597,  1 688 453 697,  1 211 575 927,  1 003 707 635,   991 454 016,   818 819 235,   646 090 672,   620 670 386,   798 403 936,   860 328 685,  1 011 654 822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   353 849 586,   315 923 513,   288 996 727,   256 075 400,   247 255 200,   248 864 428,   251 356 067,   255 420 617,   252 705 775,   251 648 160,   243 993 521,   242 640 885,   243 568 581,   214 170 316,   187 841 915,   176 386 336,   163 146 160,   159 938 511,   158 325 296,   164 625 195,   153 824 084,   139 546 414,   151 945 366,   176 075 017,   199 090 744,   196 972 172,   200 246 386,   201 463 394,   207 814 515,   208 453 635,   212 787 213,   229 049 058,   248 304 292,   241 179 707,   249 792 525,   270 868 163,   271 707 451,   272 669 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Tanzania,Tanzania Telecommunications Company (TTCL),USD,,,,,   2 317 515,   4 471 506,   6 306 601,   7 401 966,   7 013 112,   8 254 783,   11 084 574,   15 681 432,   17 693 926,   20 464 184,   25 618 735,   31 774 959,   40 230 571,   48 742 041,   56 554 323,   60 565 736,   64 102 043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   4 570 017,   4 464 608,   4 305 603,   4 294 539,   4 582 339,   4 916 061,   5 291 815,   5 672 066,   5 960 650,   6 227 311,   6 548 477,   6 873 940,   7 288 664,   7 687 719,   8 152 172,   8 631 058,   9 131 697,   9 725 292,   10 389 608,   10 987 589,   11 492 420,   11 952 004,   12 412 107,   12 880 701,   13 369 637,   13 859 563,   14 396 536,   14 933 521,   14 891 523,   14 829 935,   15 212 630,   15 629 031,   15 999 343,   16 099 427,   15 935 865,   16 020 250,   16 151 246,   15 964 054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,incumbent,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : incumbent.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Tanzania,other operators,USD,,,,,   3 632 018,   4 127 947,   3 969 080,   3 829 736,   3 816 129,   4 932 323,   6 574 699,   8 391 735,   8 891 165,   10 087 701,   12 918 098,   16 329 156,   19 848 797,   23 808 728,   27 827 167,   27 453 765,   29 036 471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   2 315 147,   2 245 323,   2 156 215,   2 147 870,   2 276 387,   2 429 406,   2 602 706,   2 778 325,   2 940 768,   3 113 497,   3 322 286,   3 536 258,   3 789 590,   3 996 129,   4 177 086,   4 359 703,   4 560 341,   4 816 129,   5 103 717,   5 370 179,   5 606 122,   5 831 627,   6 064 614,   6 303 957,   6 555 586,   6 810 157,   7 090 460,   7 373 556,   7 006 901,   6 621 001,   6 810 453,   7 015 801,   7 205 838,   7 277 037,   7 230 625,   7 298 212,   7 388 992,   7 335 485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : n/a.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Tanzania,Total market,USD,,,,,   5 949 533,   8 599 453,   10 275 680,   11 231 702,   10 829 241,   13 187 106,   17 659 273,   24 073 166,   26 585 092,   30 551 885,   38 536 833,   48 104 115,   60 079 369,   72 550 769,   84 381 490,   88 019 501,   93 138 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   6 885 164,   6 709 931,   6 461 818,   6 442 409,   6 858 727,   7 345 467,   7 894 521,   8 450 391,   8 901 418,   9 340 808,   9 870 763,   10 410 198,   11 078 254,   11 683 848,   12 329 258,   12 990 762,   13 692 038,   14 541 422,   15 493 325,   16 357 767,   17 098 542,   17 783 631,   18 476 721,   19 184 658,   19 925 223,   20 669 719,   21 486 996,   22 307 077,   21 898 423,   21 450 936,   22 023 083,   22 644 832,   23 205 181,   23 376 463,   23 166 490,   23 318 461,   23 540 238,   23 299 539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV.  "
Fixed,Retail revenue,broadband,Total,Sub-Saharan Africa,Uganda,Uganda Telecommunications Corporation Ltd (UTel),USD,,,,,   8 558 644,   11 637 913,   13 987 259,   14 526 342,   10 722 186,   8 825 922,   6 653 961,   5 174 635,   3 806 130,   3 530 349,   3 327 152,   3 086 718,   3 107 925,   3 188 624,   3 422 946,   3 412 823,   3 880 951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   1 081 915,    988 278,    881 700,    856 956,    890 108,    889 179,    888 518,    862 478,    835 414,    835 023,    832 732,    824 001,    809 329,    770 452,    742 312,    765 329,    776 533,    765 772,    776 494,    789 176,    782 882,    789 303,    803 503,    813 032,    826 843,    847 220,    869 328,    880 038,    882 084,    859 506,    832 210,    838 715,    875 395,    937 707,   1 004 542,   1 062 764,   1 127 432,   1 235 706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,incumbent,None,n/a,Data – broadband,Totals,Not specified,Not specified,Not specified,Standardised,"Fixed/Retail revenue/broadband | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total fixed broadband retail revenue, including that from DSL, fibre, cable, FWA, satellite and other fixed broadband. Access only; does not include bundled services such as VoBB and IPTV. Operator Notes: This operator is classified as Fixed : incumbent.  "
